,dataset,model,metric,avg_result,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
126,amazon-google,autoarima,msis_80,5.151600836877556,3.2838464746370764,4.13444053344724,4.521695820216057,4.744116076907996,4.895930037874219,4.993455123120516,5.072305674141522,5.133425180477201,5.173405766891651,5.197320041991157,5.210615062989496,5.216517037885962,5.218675974983051,5.217720950028084,5.214708591861459,5.209959270326644,5.2057586578278086,5.202215341916105,5.203320890753332,5.188988131575746,5.1250497575251535,5.095784149248903,5.094854161283598,5.101862840047004,5.200412106655395,5.235028257481075,5.255651664081638,5.2753779284692515,5.291291776722617,5.302885796771929,5.309636853154833,5.320283298237672,5.325315672220017,5.330426340175619,5.33164912795085,5.334232675397067,5.3357788248392986,5.334422447855119,5.336789605905396,5.338173621654087,5.339006969944917,5.342372618129056,5.344315246561783,5.344105555819392,5.345642568634981,5.347503404599274,5.350352858590854,5.350213402313554
127,amazon-google,autoarima,mpiqr_80,0.28801158675738114,0.19192685804858495,0.23650463951133932,0.2549840607537758,0.2654778292056181,0.2716897172720171,0.275887276858624,0.2788212915235957,0.2809864223775592,0.2826184053367532,0.28388978904607814,0.28489333188820004,0.2857076190467966,0.2863698736061454,0.2869217625558428,0.28737803638547327,0.2877642523887523,0.28808635396548155,0.28836181010822004,0.2885929226128539,0.28879223987072894,0.2889603819152063,0.28910652498850287,0.28923047563281257,0.2893390014124429,0.2935700241730233,0.29590578525885497,0.2970016426582493,0.29769199806252156,0.2981348148342017,0.29846156794754586,0.2987081776669565,0.2989050007932499,0.2990630791034708,0.29919497804329376,0.29930468586964937,0.29939918896852213,0.2994795067099634,0.29955004610000624,0.2996106867114714,0.29966452319509146,0.2997111162677797,0.2997527863461873,0.29978905131236067,0.2998216911745576,0.2998502609267181,0.29987612789199153,0.29989890481673903,0.2999196432104854
128,amazon-google,autoarima,tce_60,0.11935916101044201,0.12884339080459772,0.12723021582733815,0.12590057636887608,0.122005772005772,0.12091763005780348,0.11895803183791608,0.11768115942028987,0.11763425253991291,0.11809593023255816,0.11797671033478896,0.11869533527696793,0.11963503649635036,0.12002923976608187,0.12046120058565155,0.12056451612903227,0.12088839941262851,0.12051470588235297,0.1212076583210604,0.12138643067846608,0.12167651403249632,0.12174556213017752,0.12185185185185185,0.12177299703264097,0.12213967310549778,0.12087053571428572,0.12082712369597616,0.12003731343283583,0.11846038863976086,0.11777694610778444,0.11780359820089956,0.11722972972972974,0.11718045112781955,0.11724397590361446,0.11726998491704374,0.11703172205438067,0.11713313161875946,0.11693181818181819,0.11680576631259484,0.11683130699088147,0.11689497716894978,0.11707317073170731,0.1167557251908397,0.1165519877675841,0.11684532924961716,0.11683282208588959,0.11674347158218126,0.11711538461538462,0.11718027734976888
129,amazon-google,autoarima,msiw_60,0.5736433079473009,0.3822678063821923,0.4710550197421146,0.5078611658484722,0.5287619918847098,0.5411344394886378,0.5494948720128167,0.5553386578039645,0.5596510289452407,0.5629015096781729,0.5654337708601582,0.567432564267872,0.5690544097293284,0.5703734477358235,0.5714726651518931,0.5723814416040658,0.5731506840534596,0.5737922251125166,0.5743408616370614,0.5748011745051255,0.5751981640806721,0.5755330587202228,0.5758241366929056,0.5760710116395856,0.5762871678887534,0.5847142525490742,0.5893664740330584,0.5915491329909837,0.5929241407573392,0.5938061143611234,0.5944569212159616,0.594948103184114,0.5953401225918487,0.5956549734739641,0.5959176815468679,0.5961361915520346,0.5963244157683459,0.5964843875565508,0.5966248830016304,0.5967456629104367,0.5968528924690375,0.5969456932988556,0.5970286886404679,0.5971009194203283,0.5971659284566205,0.5972228316029856,0.5972743519044944,0.5973197183960225,0.5973610243225316
130,amazon-google,autoarima,msis_60,3.9550389896132216,2.5294216947851953,3.1715069240530105,3.4597470925417158,3.632196282683614,3.746356740813184,3.8209446497289816,3.8796268010027375,3.923281860319,3.95255461823182,3.9697348512024444,3.979151619963632,3.98397081034043,3.9866362042440104,3.987942251116924,3.9874617771926184,3.9855791882150093,3.984454756830046,3.983452230639808,3.9850539380917946,3.9777073792041753,3.9459068210347454,3.93064328196966,3.930135843361116,3.9325613874614564,4.0001708572812475,4.0265625573700685,4.045130227206801,4.0594597341945,4.070278892429476,4.077917138239143,4.085038490232189,4.091316373290011,4.095874306164693,4.099225423116683,4.1006971774573895,4.10239653568389,4.104113364163422,4.104296506497161,4.105981301042602,4.10720456835754,4.10816874840833,4.11035126193035,4.112068710432542,4.112137462816554,4.112575945996759,4.114624324840005,4.115662472198206,4.114590117057971
131,amazon-google,autoarima,mpiqr_60,0.4479163010295901,0.298485102964257,0.36781257464558786,0.3965518148506333,0.41287174843464813,0.42253249212093713,0.42906054528456217,0.4336235322127051,0.43699074891951034,0.43952881270634814,0.44150607112837076,0.4430667833990484,0.4443331644582762,0.44536310521867806,0.44622140408177297,0.44693100145923853,0.44753164689125846,0.4480325796035387,0.44846096992776857,0.44882039473813956,0.4491303749989788,0.4493918698444759,0.44961915144443354,0.4498119181191282,0.44998069879909147,0.4565607957639127,0.4601933768640622,0.4618976563584772,0.46297129983005686,0.46365996881431876,0.4641681365120244,0.46455166475555,0.4648577641741463,0.46510360830854014,0.4653087379189363,0.4654793564756183,0.4656263270644256,0.4657512373887492,0.4658609400544994,0.46595524829315865,0.46603897604973504,0.46611143746233896,0.46617624248298967,0.46623264224097055,0.466283403065103,0.4663278345898566,0.46636806304290407,0.4664034864337019,0.46643573922486364
132,amazon-google,autoarima,tce_40,0.190060891682613,0.197808908045977,0.19809352517985612,0.19704610951008644,0.19347041847041846,0.1902095375722543,0.18849493487698987,0.18804347826086956,0.1863933236574746,0.18855377906976745,0.1885735080058224,0.18965014577259476,0.1905109489051095,0.19159356725146198,0.19234992679355783,0.19244868035190615,0.19258443465491923,0.19283088235294116,0.19274668630338732,0.19306784660766962,0.19338995568685374,0.19356508875739642,0.19355555555555554,0.193026706231454,0.19327637444279344,0.19300595238095236,0.19221311475409836,0.19082089552238804,0.18916292974588936,0.18903443113772456,0.18815592203898052,0.18795045045045045,0.18785714285714283,0.1875,0.18755656108597285,0.18723564954682778,0.18732980332829047,0.1868181818181818,0.18676024279210923,0.18689209726443767,0.18713850837138507,0.1871951219512195,0.18706106870229006,0.18696483180428136,0.18698315467075038,0.18692484662576686,0.18678955453149,0.18707692307692309,0.187211093990755
133,amazon-google,autoarima,msiw_40,0.4639244288097221,0.3091526934049284,0.3809578677647942,0.41072422187410884,0.42762741471947535,0.43763342483767576,0.4443947847683001,0.4491208504669905,0.452608407228454,0.4552371792641066,0.457285104215135,0.4589015935771903,0.46021323458481367,0.46127998345628113,0.4621689573991867,0.4629039154691645,0.46352602693908534,0.4640448637903028,0.46448856332144567,0.4648608357584371,0.4651818917476337,0.4654527335948408,0.4656881377000284,0.465887794602588,0.4660626068806288,0.4728778698654849,0.47664027590808744,0.47840546551524177,0.4795174792629719,0.4802307607445063,0.48075709072580575,0.48115432610049413,0.4814713646262288,0.4817259941603438,0.48193845716059147,0.4821151701943119,0.4822673951622658,0.48239676999903547,0.4825103934634669,0.48260807189184257,0.4826947917858455,0.4827698431356776,0.48283696360113687,0.4828953790388132,0.48294795474255553,0.4829939739112631,0.48303564103507557,0.48307232975924164,0.4831057337107807
134,amazon-google,autoarima,msis_40,3.2476306057205617,2.0740211192943545,2.595929598007673,2.8303562978801042,2.9734912973568983,3.0680809186799025,3.1309571753025724,3.1785995691845623,3.214672824965715,3.2373128252191594,3.25161873538776,3.2592540882644503,3.262363214676998,3.264121659880059,3.2652285871851876,3.265135434466844,3.2649453239134894,3.2642978797950906,3.2645281731095928,3.2660112699773545,3.260768578010313,3.2390476257042224,3.228456865493507,3.228193340698371,3.228933691271454,3.284183140673446,3.3069058577208676,3.324425243442478,3.3402290804267905,3.347558383968741,3.3550746640002105,3.3615606294640727,3.3663230080289472,3.369860362686776,3.3724498615557583,3.3739150605788266,3.375255120887106,3.3768395247366243,3.377355669896241,3.378793821671534,3.3800684729289094,3.380856779040331,3.383088359183916,3.3848365183486018,3.3848537329556483,3.3855020142194223,3.3872001143307298,3.3870517785591723,3.385755781556174
135,amazon-google,autoarima,mpiqr_40,0.6469692400456776,0.4311311728581027,0.5312676093163852,0.5727784983774405,0.5963509708544129,0.6103049261972486,0.6197340306468991,0.6263248004870056,0.6311883985375958,0.6348543720034102,0.6377103208755934,0.639964608059379,0.6417937667180255,0.6432814092387343,0.6445211344192721,0.6455460756262245,0.6464136457732657,0.6471371935377175,0.6477559579972837,0.6482751132749403,0.6487228442768956,0.6491005487761172,0.6494288333103626,0.6497072663190537,0.6499510520730503,0.659455327425259,0.6647022185716707,0.6671638767809769,0.6687146437693314,0.6697093557297058,0.6704433530940789,0.6709973206209469,0.6714394490395473,0.6717945445377566,0.6720908363846004,0.6723372728514742,0.6725495593052955,0.6727299799398387,0.6728884343817036,0.6730246525557223,0.6731455884246607,0.673250251839109,0.6733438551801556,0.6734253188603877,0.6734986386965134,0.6735628150682614,0.6736209222636447,0.6736720867950163,0.6737186705224507
136,amazon-google,autoarima,tce_20,0.25981658973928773,0.2633620689655173,0.2655035971223022,0.2648775216138329,0.2606421356421357,0.2584176300578035,0.2564399421128799,0.25521739130434784,0.25486211901306244,0.2559229651162791,0.25764192139737996,0.25870991253644315,0.2602189781021898,0.26129385964912283,0.2617862371888726,0.26297653958944284,0.2624449339207049,0.26312500000000005,0.26281296023564066,0.2637536873156342,0.264069423929099,0.26457100591715976,0.26451851851851854,0.2644658753709199,0.2651560178306092,0.2639136904761905,0.26281669150521614,0.26044776119402985,0.25971599402092677,0.2595808383233533,0.25895802098950527,0.2588963963963964,0.2586842105263158,0.2584337349397591,0.25822021116138766,0.25732628398791546,0.2569591527987897,0.2571969696969697,0.256866464339909,0.25702887537993924,0.2571156773211568,0.25708841463414633,0.2570992366412214,0.2570336391437309,0.25708269525267996,0.2570552147239264,0.2566820276497696,0.25669230769230766,0.2575115562403698
137,amazon-google,autoarima,msiw_20,0.3767233416895671,0.2510431194239896,0.3093515050965834,0.3335228582562148,0.3472488593992169,0.3553740996874286,0.36086456780013265,0.36470230202457293,0.3675343248746714,0.36966898170356394,0.37133196990063905,0.3726446195762212,0.37370971831048155,0.37457595632458107,0.37529783576980574,0.3758946489201663,0.37639982441757114,0.3768211383231449,0.37718143959534245,0.37748373692108345,0.3777444466793538,0.377964379644397,0.3781555354459477,0.37831766533902167,0.3784596190451577,0.3839938584438148,0.3870490676774545,0.38848246435421385,0.38938545956526804,0.38996467130523077,0.3903920688245208,0.3907146381424135,0.3909720865726743,0.39117885438406513,0.3913513805193659,0.39149488038650787,0.39161849178634717,0.3917235484407824,0.3918158141448901,0.3918951324586984,0.3919655524015323,0.39202649798000316,0.392081001258381,0.3921284360898669,0.39217113038487533,0.3922084995047546,0.3922423346870521,0.39227212744586754,0.3922992518613525
138,amazon-google,autoarima,msis_20,2.7243639842990923,1.734436242064795,2.1688606095630214,2.3645515917438744,2.487890527355659,2.5686475104601043,2.622958989961332,2.663427565224831,2.6931828607426116,2.711315521082129,2.7228450845263614,2.729034453233984,2.7312274042233016,2.732401158750846,2.732769609586519,2.7326431188052096,2.7326772549397256,2.7321319274122873,2.733256453792362,2.7342064200501115,2.7299401034257773,2.7134475794420068,2.7053957687489802,2.705092992612862,2.7058766913568753,2.7532479553507505,2.7729142110476257,2.7905718979222156,2.8060756534471496,2.812563606408081,2.818625957608639,2.8249313372275577,2.829285964313708,2.8322780511908388,2.8349613543391876,2.8364555852198645,2.8377887882247497,2.8390294828204863,2.839861125632614,2.8407873691333427,2.8419072188603542,2.84287023928994,2.844761644842502,2.846520293794724,2.846343027142453,2.8468948276152903,2.848379344745518,2.8478461941326203,2.8463526769406347
139,amazon-google,autoarima,mpiqr_20,1.3825324202370322,0.9213000976379753,1.1352853346623206,1.223991490310426,1.2743643753440494,1.3041830960803011,1.3243324983818607,1.3384165526423322,1.348809758934125,1.3566437101270303,1.3627466903315921,1.3675639674473845,1.3714727603675796,1.374651756743974,1.3773009733602044,1.379491210698556,1.381345148126323,1.3828913229158648,1.3842135881825501,1.385322985469996,1.3862797610482345,1.387086890367823,1.3877884107243132,1.3883834092515057,1.388904363435087,1.4092144014478136,1.4204266767402616,1.425687081810444,1.4290009729779045,1.4311266151138256,1.432695116083522,1.4338789093089703,1.4348237161791215,1.4355825308610768,1.4362156824314625,1.4367423108525565,1.4371959508288383,1.437581496970118,1.4379201017580048,1.4382111910753452,1.4384696243690251,1.4386932878078984,1.4388933087278357,1.4390673892402974,1.4392240725154661,1.439361212995048,1.439485384319981,1.4395947204040311,1.4396942639672723
140,amazon-google,autoarima,tce_0,0.0017618003260087209,0.008045977011494232,0.008201438848920883,0.005187319884726205,0.0031746031746031633,0.0018063583815028927,0.0026049204052098485,0.0038405797101449535,0.002975326560232222,0.002107558139534893,0.001965065502183422,0.0021865889212827894,0.0033576642335766405,0.0018274853801169832,0.004172767203513894,0.0016862170087976747,0.0005873715124816714,0.00022058823529413907,7.363770250368162e-05,0.0004424778761061843,0.0005908419497784312,0.0025887573964497035,0.002740740740740738,0.0016320474777448135,0.0005200594353640398,0.0006696428571428825,0.0005961251862891259,0.0017164179104477428,0.00044843049327356055,0.001122754491017952,0.0003748125937031721,0.0009759759759759845,0.0012030075187969835,0.0005271084337349352,7.541478129713397e-05,0.0,0.0003782148260211837,0.0011363636363636298,0.002807283763277685,0.0018996960486322434,0.002435312024353098,0.0023628048780487687,0.000763358778625961,0.0004587155963302614,0.0,0.0,0.0001536098310291889,0.0006923076923076865,0.001232665639445324
141,amazon-google,autoarima,msiw_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,amazon-google,autoarima,msis_0,1.5999760065489597,0.9861241286315457,1.2203711195985205,1.349898026283566,1.4452004539638668,1.5055596478781128,1.5430197418112146,1.5741284885220608,1.5933176206066084,1.606750993309273,1.6120378615894417,1.6124113225484695,1.6099376627046391,1.604321782725165,1.5970875369570656,1.5916853135906002,1.5878324790419855,1.5846817446407457,1.5853210013676313,1.5844513131744888,1.5798777911090343,1.5651884816209238,1.5571055730435863,1.5559626219829825,1.5558203240020965,1.5927159250682656,1.6128458717667997,1.6336682344731557,1.6495243107212894,1.658323095354673,1.6650788182398284,1.6703482707259067,1.67609017979833,1.68040310204328,1.6826655108297621,1.6844109519993542,1.6853375624081885,1.686085153241061,1.6865331602745874,1.687506237826938,1.6894330109075852,1.6913394931940837,1.693426813883345,1.695132352386993,1.6942136245812978,1.695085037426918,1.6961666521903473,1.6941534442246962,1.6902684700797503
143,amazon-google,autoarima,mpiqr_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,m5,timesfm,mase,0.8524894704837098,0.6844823081935507,0.7184872642009235,0.731369841288018,0.7389783323892077,0.7424596016874331,0.7448425916627571,0.7549978383413797,0.7737202051448568,0.7873114358739647,0.7894244008132761,0.7935355668815253,0.792700618833319,0.7928085063268433,0.8028064380487598,0.8150176239109184,0.8188922065058423,0.8186134057247321,0.8192539906946642,0.8187413576216259,0.8175041395768714,0.8221014048190401,0.8329990574850344,0.8380786432949484,0.8388050028681553,0.8416786941142802,0.8445165843880031,0.8455574894820868,0.852279104303827,0.8667496117119052,0.8773641878317707,0.8869234683357397,0.8961882841031186,0.9003664973753617,0.9072501377566085,0.9172017226396995,0.9289225977416659,0.9385959908799008,0.9471160883464753,0.9482872768781038,0.9480617426046155,0.9507317204056548,0.955616522029667,0.9634238218885861,0.967971384087786,0.9641184119512641,0.9627730271387489,0.9596325207048495,0.9602359143307075
145,m5,timesfm,wql,45.66157088650995,0.7633252266559799,0.8043633153472115,0.81896314231447,0.8274273806909193,0.8302721033520527,0.832722079396174,0.844698413176448,0.8641557651470664,0.8763159898154086,0.8797214861916949,0.8841372224911749,0.8830425559449736,0.8853182342418675,0.8954414838864543,0.9085838965427394,0.9137986474027986,0.9135029306490798,0.9149334007928824,0.9162010728378671,0.9146278473349558,0.9193795089949185,0.9302741676528183,0.9329331954798075,0.9356741958147797,0.939000053843281,0.9407992853451669,0.9412020683548022,0.9496251004248406,0.9670320301209364,0.9781513724000007,0.9891269178444789,1.0004251715575105,1.0056100538145893,1.0124316664567736,1.02349809962607,1.035674199660526,1.0459558750703355,1.055259743098402,1.0572122937490456,1.0574194101553849,1.0594578356262385,1.0643085923865834,1.0742812320625292,1.078876385640915,1.0761541186038228,1.074950094750888,1.0724138942798094,1.0728921294824758
146,m5,timesfm,pce,0.024103815180859207,0.008196066686632716,0.010417290605969852,0.01262853149645602,0.012688429669561746,0.012748327842667462,0.014355595487670946,0.012947988419686519,0.014445442747329538,0.015194169911151042,0.020115803134671054,0.01754018169112509,0.017674952580612954,0.017510232604572226,0.016067684935609457,0.014919636617749834,0.017400419287211737,0.019202355994808813,0.02058001397624039,0.019986023759608656,0.0235150244584207,0.020974343615853052,0.020859538784067086,0.023609863232504743,0.02484775881002295,0.02312069481880801,0.02316561844863732,0.024852750324448423,0.021478486572826184,0.02249675551562343,0.02890586003793551,0.03154137965458721,0.031371668164120986,0.03134171907756812,0.030762703404212846,0.027767794748926822,0.03067784765897974,0.034576220425277034,0.0393381251871818,0.03563442148347809,0.03425676350204654,0.03589897174802836,0.03157632025556553,0.03151143056803434,0.03523010881501448,0.0355445742238195,0.03514026155535589,0.03465608465608466,0.03771089148447639
147,m5,timesfm,mpiqr,0.25003327778036116,0.19393163101252148,0.20481712994810838,0.20991821850640166,0.2152545422688576,0.21756686593798402,0.22034021126808445,0.2225273567441215,0.22778673466221586,0.22957932512234913,0.23218637195339908,0.23402359915998813,0.23697076537627088,0.23737951420233827,0.23738791993487368,0.2394525247808861,0.24162348917244614,0.24325468850028403,0.24595322266132147,0.24763472951813745,0.24681957546939254,0.247778425997928,0.2491478661498481,0.2493396904824736,0.2517480643856053,0.2556903120757237,0.256534729978533,0.2553272550974311,0.256687959883719,0.2597001770535037,0.2622789409086031,0.26237503281661667,0.26367222459359513,0.2662569662056191,0.2656658679465711,0.2663168477668876,0.2683964146833328,0.2685563237032783,0.2685368333363851,0.27117573683786983,0.27253026475815867,0.2724786301878902,0.2741100860060822,0.27529854350942184,0.27448418239767114,0.2748565342566017,0.2756202153819566,0.27613671719255234,0.2764880736634965
148,m5,timesfm,tce_80,0.011125149745432751,0.004739442946990094,0.0039532794249775155,0.004447439353099734,0.005121293800539058,0.007097933513027829,0.007345013477088921,0.008131176999101507,0.00667115902964957,0.006536388140161699,0.007412398921832861,0.008715184186882281,0.009725965858041308,0.00943396226415092,0.007929020664869696,0.00545822102425874,0.00619946091644203,0.00730008984725964,0.008715184186882281,0.010242587601078143,0.010130278526504922,0.011028751123090728,0.008805031446540858,0.009591194968553457,0.010152740341419567,0.011433063791554336,0.011725067385444723,0.011028751123090721,0.009815813117699884,0.010399820305480686,0.012533692722371967,0.01482479784366577,0.015476190476190477,0.016150044923629828,0.014600179694519315,0.012870619946091642,0.014442946990116806,0.015813117699910152,0.017946990116801433,0.015633423180592992,0.015700808625336925,0.016329739442946987,0.015296495956873317,0.015229110512129378,0.016689128481581314,0.01590296495956873,0.01574573225516622,0.01610512129380054,0.017430368373764597
149,m5,timesfm,msiw_80,0.4560974202302275,0.3508835455191172,0.368815495856936,0.37913475375808325,0.38763250605324445,0.39275866676447385,0.397727568581569,0.403535843015379,0.41110086046142463,0.41586922204762417,0.4216505424745551,0.4256600333424851,0.429822682604622,0.4315461282566058,0.43307831376722655,0.4366172761278042,0.4405412714020943,0.4426870309233605,0.4481601638027857,0.4527740451477623,0.4517386084784206,0.4538672596711739,0.45573826477577667,0.45748100879657366,0.46069357803060607,0.46678790371727163,0.46899465241520083,0.46763931096611927,0.4699751259362441,0.47464299088688444,0.47840357349114293,0.47993923951120027,0.4842035527060119,0.4860890390153596,0.485315518913641,0.4865026092391304,0.4912860054523247,0.4921006577503343,0.4939825383230871,0.4964795152230227,0.49916312789855033,0.497202860153352,0.49915985266376206,0.5022808524223268,0.5019181748343506,0.5034723059835465,0.5064212493271615,0.5058486736032819,0.5053521709579097
150,m5,timesfm,msis_80,4.123871079920365,3.299366437427027,3.506792302729559,3.563983098458338,3.598780960921795,3.618303189439795,3.617331367308524,3.665336603702905,3.740373241347607,3.775140539218876,3.795068172014049,3.8154347573149137,3.8161599190734425,3.8366113249652662,3.879107524797712,3.9314927081092295,3.955317861806853,3.96268110077222,3.9721130771233333,3.995449340388087,3.9931281240608665,4.01112893277118,4.044393046740788,4.0333465437071085,4.052937490175294,4.072694648265922,4.0745881938978075,4.077780562478863,4.110370535530797,4.193919084051674,4.238615223118547,4.299926693790458,4.353711650318985,4.388746091746037,4.405424209352503,4.43978838219138,4.485640003268966,4.510130679995405,4.560622307254139,4.579766408928756,4.589841082720827,4.570244917290129,4.592773359232177,4.639732063450448,4.651822185688843,4.6583643297287125,4.662942276845045,4.655941045191737,4.652648237464615
151,m5,timesfm,mpiqr_80,0.182134700235318,0.1401193397418706,0.1472801572658211,0.151400976330151,0.15479440829951382,0.15684145286299006,0.15882569877803715,0.1611451337846032,0.16416609405251037,0.16607025765790343,0.1683789290430471,0.16998005061255317,0.17164233336600826,0.17233056189630222,0.1729424139619003,0.17435563802346707,0.1759226183906151,0.17677949073816226,0.17896509269977603,0.18080756726423305,0.1803940833482574,0.181244123777563,0.1819912776502894,0.18268721265394403,0.1839700972055171,0.1864037618851308,0.18728498921675907,0.18674375680106065,0.18767652453996636,0.18954055653360197,0.19104228084721694,0.1916555227947016,0.19335840330004292,0.19411133999408847,0.19380244797759472,0.19427649218612392,0.19618665961254156,0.19651197706778847,0.1972634738726246,0.19826059887046982,0.19933225367167046,0.19854945429084417,0.19933094576270202,0.20057726361114273,0.20043243452236004,0.20105305020319922,0.20223066026648154,0.2020020119488081,0.20180374211330834
152,m5,timesfm,tce_60,0.020317647499251273,0.00662623539982031,0.008063791554357588,0.008872416891284818,0.009546271338724169,0.010017969451931716,0.01089398023360287,0.01060197663971249,0.0117026055705301,0.0117026055705301,0.01819407008086253,0.015094339622641506,0.015116801437556157,0.014330637915543579,0.012241689128481587,0.012151841868822996,0.01426325247079964,0.015925426774483373,0.01684636118598383,0.015633423180592992,0.01794699011680144,0.017048517520215634,0.015925426774483387,0.019496855345911945,0.021787960467205755,0.01823899371069182,0.01936208445642408,0.021698113207547165,0.017407906558849967,0.018778077268643306,0.02477538185085354,0.02742587601078167,0.026437556154537287,0.02625786163522012,0.027291105121293804,0.024460916442048508,0.026549865229110514,0.030166217430368375,0.033018867924528295,0.030974842767295604,0.028526504941599293,0.03178346810422282,0.02677448337825697,0.027605570530098822,0.03173854447439353,0.03106469002695418,0.031873315363881397,0.029739442946990116,0.0332659478885894
153,m5,timesfm,msiw_60,0.28609465212388796,0.2229594773415055,0.23498012427819331,0.23976833746030904,0.24596203577587475,0.24874632918868578,0.25197216888189305,0.25528227160078576,0.26056283452173246,0.26272093040749633,0.26477201169075243,0.26793846647445646,0.27020818989030143,0.27088733350300304,0.27194154416050015,0.2747972673455077,0.27639724757338274,0.27796646852897916,0.28140133733743594,0.28245587549530726,0.28334168683995087,0.2830577132886551,0.28466252436771144,0.28468306285055767,0.28780725308956734,0.2923331108572565,0.2937014490931827,0.2928031952679376,0.2932380633173128,0.2970652254736963,0.29942350177505345,0.3005804142004596,0.3027091145285148,0.30414398250633606,0.3046192258857066,0.30434478831522815,0.3071226098866918,0.30782339013427495,0.3084654424177907,0.30979590160017606,0.31163014238252307,0.3121538962312453,0.31286745553372985,0.3142503450846625,0.3146870848094901,0.3150465899557919,0.3165865592074818,0.3159139635025145,0.3159653580870176
154,m5,timesfm,msis_60,3.1048364866722546,2.4909172424616948,2.630601496162311,2.681372381626032,2.7086060888456527,2.7172857821662824,2.7232548024034267,2.7624732782284163,2.8254474312973783,2.8566123506576635,2.8706592603249597,2.884734575815555,2.882408515884993,2.890897417142406,2.9214905224077077,2.965407713268493,2.9814846820766068,2.9810064903813163,2.9861904541624824,2.991273523609507,2.9876528111284664,3.000036327434164,3.034548696828621,3.0377240385249102,3.049340771496834,3.062277987000235,3.066567940119986,3.067418828862011,3.0962265751576394,3.154047503659364,3.1879303331596005,3.224570861929752,3.262258283464758,3.2818683095876917,3.3031751815129637,3.3392171085843123,3.3792477923092865,3.4152502589078293,3.445003643434755,3.448369175337432,3.448270052120285,3.4541648928265447,3.4717357682134162,3.5067443947282095,3.5220194175997896,3.513697080721634,3.510968329138592,3.5043068195695555,3.5053881679867085
155,m5,timesfm,mpiqr_60,0.23467635063071024,0.1828881319262739,0.192748370607354,0.19667602317715518,0.20175656035886777,0.20404044722062104,0.20668652354991138,0.20940171875022626,0.21373323360506172,0.21550346615929666,0.21718591728806874,0.21978328164829122,0.22164507949811924,0.2222021641671258,0.22306690703477752,0.2254093859678645,0.2267218100840498,0.2280090031317308,0.23082654086226775,0.23169155237035743,0.23241816145642386,0.23218522499221877,0.23350161173586748,0.2335184589441815,0.23608115474616168,0.2397936036735013,0.24091601760627404,0.24017920226182884,0.24053591374201785,0.2436752399806051,0.24560967556712482,0.2465586621489364,0.24830478225592137,0.24948176888664716,0.24987159924909583,0.2496464849135509,0.2519250630842888,0.2524998957484998,0.2530265553196977,0.25411789800390183,0.2556224802454211,0.25605210254326705,0.2566374175494111,0.2577717675651453,0.2581300143343076,0.2584249074934099,0.25968810609354864,0.2591363925109289,0.25917855021448555
156,m5,timesfm,tce_40,0.027918632075471694,0.009636118598382731,0.012713387241689134,0.017250673854447424,0.013724168912848167,0.015318957771787961,0.016329739442946967,0.014240790655884988,0.01610512129380054,0.018441150044923638,0.0233602875112309,0.019384546271338732,0.019429469901168006,0.01922731356693619,0.017295597484276726,0.017362982929020665,0.021248876909254255,0.02243935309973044,0.022978436657681928,0.02302336028751123,0.027246181491464516,0.02347259658580414,0.025067385444743934,0.02845911949685534,0.029537286612758312,0.028144654088050308,0.027156334231805912,0.028301886792452824,0.02574123989218327,0.0250898472596586,0.034231805929919146,0.036455525606469,0.03719676549865228,0.035983827493261455,0.036365678346810426,0.033086253369272234,0.03544474393530997,0.039218328840970346,0.04553009883198561,0.04137466307277626,0.03995956873315362,0.04267744833782572,0.03589398023360288,0.035781671159029665,0.039353099730458224,0.04094788858939802,0.03964510332434862,0.03946540880503144,0.04375561545372866
157,m5,timesfm,msiw_40,0.17479907806240647,0.13543394673836706,0.1436350103550902,0.14714312691814696,0.15112979122035614,0.15267708845473504,0.15455541290629649,0.15630909179760125,0.15926305612996597,0.1610925680906046,0.16313378943345871,0.16420308493582822,0.16630307943067357,0.16621766739673596,0.16583568887063738,0.1680863500122058,0.16962554502688912,0.16998825628006825,0.1717998227788759,0.17309038072688243,0.17318457907662918,0.17221347919693544,0.1742458444918789,0.1748863307004028,0.17626113530131002,0.17848619601865473,0.17916192842997786,0.17817230991807145,0.17886704197061087,0.18159173249354485,0.1829783823627953,0.1833519416451392,0.18448695772568122,0.18611296997861185,0.18579594467995617,0.18487286972572886,0.1878617968446603,0.1876636652367563,0.1872069909859651,0.18972581697363625,0.19045513102290595,0.19013606731724822,0.19051236980570482,0.19243626368766764,0.19112042562590034,0.19176075346956328,0.19137044273839507,0.1929623016607649,0.19295132040699484
